iter	Logloss
1500	0.06018530072
1501	0.06017409269
1502	0.06015567009
1503	0.0601558641
1504	0.06015570208
1505	0.06015608239
1506	0.06015623551
1507	0.0601555223
1508	0.06015570895
1509	0.06015566527
1510	0.060155583
1511	0.06015270234
1512	0.06015237962
1513	0.06015237962
1514	0.06014729903
1515	0.06014741214
1516	0.06014747739
1517	0.06013828062
1518	0.06013854687
1519	0.06013844466
1520	0.06013829965
1521	0.06013785551
1522	0.06012593831
1523	0.06012557703
1524	0.06011381709
1525	0.06011383102
1526	0.06011404207
1527	0.06011382243
1528	0.06010078592
1529	0.06010087948
1530	0.06010068588
1531	0.06010055385
1532	0.06010034653
1533	0.06010035528
1534	0.06008536032
1535	0.06008532537
1536	0.06008551385
1537	0.06008562162
1538	0.06008524949
1539	0.0600852975
1540	0.0600852565
1541	0.06008530183
1542	0.06008497677
1543	0.0600849937
1544	0.06008491854
1545	0.06007930997
1546	0.06007898347
1547	0.06007917219
1548	0.06007913835
1549	0.06007908871
1550	0.06007930374
1551	0.06007937643
1552	0.06007818378
1553	0.0600781863
1554	0.06007816352
1555	0.06007806441
1556	0.06007800014
1557	0.06007783967
1558	0.06007538187
1559	0.06007554892
1560	0.06007521925
1561	0.06007525462
1562	0.06007500844
1563	0.06007519614
1564	0.06007493384
1565	0.06007511703
1566	0.06007510662
1567	0.06007508598
1568	0.06006701191
1569	0.06006697477
1570	0.06006698503
1571	0.0600668615
1572	0.06006697562
1573	0.06006693986
1574	0.06006668654
1575	0.06006677403
1576	0.06006688542
1577	0.06006676275
1578	0.06006710999
1579	0.06006667223
1580	0.06006659678
1581	0.06006640093
1582	0.06006661943
1583	0.06006363781
1584	0.06006328854
1585	0.06006369624
1586	0.06006367762
1587	0.06006312033
1588	0.06006336968
1589	0.06006345185
1590	0.06006325628
1591	0.06006312844
1592	0.06006100754
1593	0.06006063853
1594	0.06006059134
1595	0.06006076534
1596	0.06006044899
1597	0.06005774464
1598	0.06005731629
1599	0.06005715313
1600	0.06005064008
1601	0.06005042297
1602	0.06004160754
1603	0.06004179744
1604	0.06003653961
1605	0.06003637763
1606	0.06002391992
1607	0.06002318915
1608	0.06002321081
1609	0.06002299911
1610	0.06002322834
1611	0.06001470253
1612	0.06001461184
1613	0.06000552988
1614	0.0600051591
1615	0.05999916243
1616	0.05999915946
1617	0.05999915225
1618	0.05999935221
1619	0.05999903687
1620	0.05999929722
1621	0.05999878423
1622	0.05999878423
1623	0.05999900943
1624	0.05999885697
1625	0.05999881691
1626	0.05999881691
1627	0.05999876773
1628	0.05999891862
1629	0.05999871687
1630	0.05999862543
1631	0.05999101658
1632	0.05999069308
1633	0.05999048529
1634	0.05998712566
1635	0.05998704364
1636	0.05998716602
1637	0.05998697631
1638	0.05997505455
1639	0.05997479048
1640	0.0599748652
1641	0.05997477305
1642	0.05997505912
1643	0.05997472439
1644	0.05997492997
1645	0.05997472129
1646	0.05997475628
1647	0.05997487976
1648	0.05997501134
1649	0.05997473083
1650	0.05997459054
1651	0.059974564
1652	0.05996496097
1653	0.05996303094
1654	0.05996056024
1655	0.05996028128
1656	0.05993185602
1657	0.05993184696
1658	0.05992675851
1659	0.05992657249
1660	0.05992681515
1661	0.0599265683
1662	0.05991646758
1663	0.05991618225
1664	0.05991599682
1665	0.05991597833
1666	0.05991618514
1667	0.05991601735
1668	0.05991610896
1669	0.05991609126
1670	0.05991399432
1671	0.05991398004
1672	0.0599101706
1673	0.05988886132
1674	0.05988878981
1675	0.05988872557
1676	0.05987723602
1677	0.05985953483
1678	0.05985953813
1679	0.05985349108
1680	0.0598424381
1681	0.05984268039
1682	0.05984231669
1683	0.05984241665
1684	0.05984233415
1685	0.05984232374
1686	0.05984231183
1687	0.05984239207
1688	0.05984239207
1689	0.05983750935
1690	0.05983732505
1691	0.05983722177
1692	0.05983732287
1693	0.0598057917
1694	0.05980376123
1695	0.05980385166
1696	0.05980274683
1697	0.05980253838
1698	0.0598025307
1699	0.05980277493
1700	0.05975851211
1701	0.05975846758
1702	0.05975840378
1703	0.05974434989
1704	0.05974463632
1705	0.05974447461
1706	0.05974458276
1707	0.05974417192
1708	0.05973957911
1709	0.05973957911
1710	0.0597393881
1711	0.05973377761
1712	0.0597147577
1713	0.05971465206
1714	0.0597147207
1715	0.0597147207
1716	0.05970518776
1717	0.05969346861
1718	0.05968336369
1719	0.05968342257
1720	0.05967904716
1721	0.05966441931
1722	0.05966449308
1723	0.0596642243
1724	0.0596642243
1725	0.05966425803
1726	0.05966253657
1727	0.05966264951
1728	0.05965139893
1729	0.05965137266
1730	0.05965152702
1731	0.05965164701
1732	0.05965164701
1733	0.05965164701
1734	0.05965157905
1735	0.05965150572
1736	0.05964607926
1737	0.05964588864
1738	0.05964588864
1739	0.05964621253
1740	0.05964614034
1741	0.05964585345
1742	0.05964585345
1743	0.05964047331
1744	0.05964053133
1745	0.05964020834
1746	0.05964030788
1747	0.05963985913
1748	0.05964004725
1749	0.0596398201
1750	0.05964000151
1751	0.05963971624
1752	0.05963849679
1753	0.05962167919
1754	0.05962132449
1755	0.05962152348
1756	0.05958528213
1757	0.05958516315
1758	0.05958532129
1759	0.05958531727
1760	0.05957723452
1761	0.05956982088
1762	0.05955425362
1763	0.05955426237
1764	0.05955419907
1765	0.05955422514
1766	0.05954272801
1767	0.05954268224
1768	0.05954002808
1769	0.05953988957
1770	0.05952639331
1771	0.05952645686
1772	0.05952638142
1773	0.05952640141
1774	0.05952645632
1775	0.05952640329
1776	0.05951492918
1777	0.05951468291
1778	0.05951490345
1779	0.05950564677
1780	0.05950569054
1781	0.05949385263
1782	0.05949393141
1783	0.05949385663
1784	0.05949383422
1785	0.05949383422
1786	0.05948603771
1787	0.05948598849
1788	0.05948603402
1789	0.0594856351
1790	0.05948581719
1791	0.05948553041
1792	0.05948555378
1793	0.05948570481
1794	0.05948572625
1795	0.05948589051
1796	0.05948583674
1797	0.05948585983
1798	0.05948573885
1799	0.05948572785
1800	0.0594856664
1801	0.05948615331
1802	0.05948581764
1803	0.05948545516
1804	0.0594854226
1805	0.05948547766
1806	0.05948573694
1807	0.05948549601
1808	0.05948546269
1809	0.05948549528
1810	0.05948549282
1811	0.05945461476
1812	0.05945438216
1813	0.05945453871
1814	0.05941825439
1815	0.05941833521
1816	0.05941823548
1817	0.05941828267
1818	0.05941831406
1819	0.05941827952
1820	0.05941819776
1821	0.05941819776
1822	0.05941821821
1823	0.05941808745
1824	0.05941798046
1825	0.0594177525
1826	0.05941785787
1827	0.05941788352
1828	0.05941756107
1829	0.05941761386
1830	0.05941769961
1831	0.05941768683
1832	0.05941525546
1833	0.05941533558
1834	0.05941357208
1835	0.05941352829
1836	0.0594008014
1837	0.05940095419
1838	0.05940078758
1839	0.05940077016
1840	0.05940074649
1841	0.05940072667
1842	0.05939235148
1843	0.05939218601
1844	0.05939193253
1845	0.05939193253
1846	0.05939193253
1847	0.05938220227
1848	0.05938213096
1849	0.05938196094
1850	0.05938193087
1851	0.05938198424
1852	0.05938190111
1853	0.05935589269
1854	0.0593561641
1855	0.05935619112
1856	0.05935599334
1857	0.0593560348
1858	0.05935608013
1859	0.05935603846
1860	0.05935598466
1861	0.05935595695
1862	0.05935561817
1863	0.05935560744
1864	0.05935053752
1865	0.05935014729
1866	0.05935011685
1867	0.05935007481
1868	0.05935032697
1869	0.05935012181
1870	0.05934984149
1871	0.05934976531
1872	0.05934990614
1873	0.05934981333
1874	0.05934981333
1875	0.05933256955
1876	0.05933237291
1877	0.05933241465
1878	0.05933241465
1879	0.05933257177
1880	0.05933251249
1881	0.05933245096
1882	0.05931424654
1883	0.05931403937
1884	0.05931366972
1885	0.05931382797
1886	0.05931392442
1887	0.05931395441
1888	0.05931359649
1889	0.05931355695
1890	0.05931362908
1891	0.05931369742
1892	0.05931369742
1893	0.05931194219
1894	0.05931187585
1895	0.05931195633
1896	0.05931176605
1897	0.05931163952
1898	0.059311777
1899	0.05931184528
1900	0.05931190896
1901	0.05931156146
1902	0.0593113576
1903	0.05931139356
1904	0.05931148211
1905	0.05931180891
1906	0.05931152112
1907	0.05930021145
1908	0.05930030793
1909	0.05929995136
1910	0.05930005225
1911	0.05929790765
1912	0.05929764881
1913	0.05929564333
1914	0.059295808
1915	0.05929579617
1916	0.0592956649
1917	0.05927902535
1918	0.05926394333
1919	0.05926050035
1920	0.05926039984
1921	0.05926049736
1922	0.05924707761
1923	0.05924713891
1924	0.0592470441
1925	0.0592470441
1926	0.0592470441
1927	0.05924701409
1928	0.05924704048
1929	0.05924566869
1930	0.05923925762
1931	0.05923937869
1932	0.05923937869
1933	0.05921433247
1934	0.05921262515
1935	0.0591972909
1936	0.05919759616
1937	0.05919734842
1938	0.05919227301
1939	0.05917757536
1940	0.05917634921
1941	0.0591765204
1942	0.05917644023
1943	0.05917639121
1944	0.05917290711
1945	0.05917286681
1946	0.0591728249
1947	0.05917281796
1948	0.05917288326
1949	0.05917300279
1950	0.05917274825
1951	0.05917286639
1952	0.05917277315
1953	0.05917267373
1954	0.05917267373
1955	0.0591641466
1956	0.05916399437
1957	0.05916397097
1958	0.05915610438
1959	0.05913262954
1960	0.05913236644
1961	0.0591319688
1962	0.05912593526
1963	0.05912570195
1964	0.05912574294
1965	0.05912581669
1966	0.05912574829
1967	0.05912596524
1968	0.05911361579
1969	0.05911373089
1970	0.05911117871
1971	0.05910446063
1972	0.05909316879
1973	0.05909284953
1974	0.05907957087
1975	0.05907949668
1976	0.05907951315
1977	0.05907914575
1978	0.05907920778
1979	0.05907906407
1980	0.0590791715
1981	0.0590791146
1982	0.05907687859
1983	0.05907695466
1984	0.05907709347
1985	0.05907691819
1986	0.05907688707
1987	0.05907699618
1988	0.05907706277
1989	0.0590768603
1990	0.05906224468
1991	0.05906233247
1992	0.05906234043
1993	0.05906234666
1994	0.05906223612
1995	0.05904094723
1996	0.05904080746
1997	0.0590408084
1998	0.0590408511
1999	0.05904089901
